task_name,anthropic/claude-4-sonnet-thinking-off,anthropic/claude-4-sonnet-thinking-on-10k,deepseek-ai/DeepSeek-R1-0528,deepseek-ai/DeepSeek-V3-0324,openai/gpt-4.1,openai/gpt-4o-20240806,openai/gpt-4o-mini,openai/o3-high,openai/o4-mini-high,togetherai/Qwen/Qwen3-235B-A22B-FP8,togetherai/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,togetherai/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,togetherai/moonshotai/Kimi-K2-Instruct
search_reminder_with_recency_yesterday_3_distraction_tools_tool_description_scrambled,0.9267833024776527,0.9371875103626257,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9417377942600682,0.9400510897319844,0.0,0.9036194325708443,0.8747697687099785,0.3333333333333333
search_reminder_with_recency_yesterday_3_distraction_tools_tool_name_scrambled,0.939072934241164,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9464939651570994,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
search_reminder_with_recency_yesterday_all_tools,0.9114595034511003,0.6666666666666666,0.0,0.0,0.9695200944059194,0.9106685527661872,0.6666666666666666,0.948896431287483,0.9400510897319844,0.3333333333333333,0.9703160501048894,0.8857991067170485,0.3333333333333333
search_reminder_with_recency_yesterday_implicit,0.9493633164066909,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9527914049676814,0.6666666666666666,0.3333333333333333,0.9331168189432044,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
search_reminder_with_recency_yesterday_implicit_10_distraction_tools,0.9254105455011977,0.9371875103626257,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9230191986916672,0.87006081106877,0.9727953002005242,0.6666666666666666,0.3333333333333333
search_reminder_with_recency_yesterday_implicit_3_distraction_tools,0.9405495236162268,0.9062679097511147,0.9381187614018569,0.0,0.9350981824187716,0.9049179127061969,0.6666666666666666,0.9544126606610849,0.9414373357424081,0.6666666666666666,0.6666666666666666,0.8773449536129111,0.3333333333333333
search_reminder_with_recency_yesterday_implicit_3_distraction_tools_arg_description_scrambled,0.9549676211474735,0.9277274995425419,0.0,0.0,0.9269000232994339,0.9215748241017919,0.6666666666666666,0.9501536550372696,0.3333333333333333,0.0,0.6666666666666666,0.8636218473495235,0.9396814058100292
search_reminder_with_recency_yesterday_implicit_3_distraction_tools_arg_type_scrambled,0.6666666666666666,0.895050808767271,0.0,0.0,0.9303258677157217,0.9294395869148043,0.6666666666666666,0.9501536550372696,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8717490617657098,0.3333333333333333
search_reminder_with_recency_yesterday_implicit_3_distraction_tools_tool_description_scrambled,0.9340946590199847,0.9209729077504205,0.0,0.0,0.9432755053581813,0.6666666666666666,0.3333333333333333,0.9527914049676814,0.9380011219598051,0.8699516665847747,0.6666666666666666,0.3333333333333333,0.9191112693288264
search_reminder_with_recency_yesterday_implicit_3_distraction_tools_tool_name_scrambled,0.9129775869354665,0.6666666666666666,0.0,0.0,0.9260905652882537,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.8818622500985422,0.6666666666666666
search_reminder_with_recency_yesterday_implicit_all_tools,0.9414373357424081,0.8996741453687723,0.0,0.0,0.9260905652882537,0.6666666666666666,0.58617706348024,0.9331168189432044,0.9353897977599933,0.8743168662189619,0.9852298079795848,0.0,0.6666666666666666
search_reminder_with_recency_yesterday_insufficient_information,1,1,1,1,0.0,0.0,1,1,1,1,0.0,1,1
search_reminder_with_recency_yesterday_insufficient_information_10_distraction_tools,0.0,1,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,1
search_reminder_with_recency_yesterday_insufficient_information_3_distraction_tools,1,1,1,1,0.0,0.0,1,0.0,1,1,0.0,1,0.0
search_reminder_with_recency_yesterday_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1
search_reminder_with_recency_yesterday_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,1,1,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0
search_reminder_with_recency_yesterday_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,1,0.0,0.0,1,0.0,1,1,1,1,1
search_reminder_with_recency_yesterday_insufficient_information_3_distraction_tools_tool_name_scrambled,0.0,1,1,1,0.0,0.0,0.0,1,1,1,0.0,1,0.0
search_reminder_with_recency_yesterday_insufficient_information_all_tools,0.0,1,1,1,0.0,0.0,1,1,1,1,1,1,1
search_reminder_with_recency_yesterday_insufficient_information_implicit,0.0,1,1,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0
search_reminder_with_recency_yesterday_insufficient_information_implicit_10_distraction_tools,1,1,1,1,0.0,0.0,1,1,1,1,1,1,1
search_reminder_with_recency_yesterday_insufficient_information_implicit_3_distraction_tools,1,1,1,1,1,0.0,1,0.0,0.0,1,0.0,1,1
search_reminder_with_recency_yesterday_insufficient_information_implicit_3_distraction_tools_arg_description_scrambled,1,1,1,1,1,0.0,1,0.0,1,1,0.0,1,1
search_reminder_with_recency_yesterday_insufficient_information_implicit_3_distraction_tools_arg_type_scrambled,0.0,1,1,1,0.0,1,1,0.0,1,1,0.0,1,
search_reminder_with_recency_yesterday_insufficient_information_implicit_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,1,1,0.0,1,1,1,1,0.0
search_reminder_with_recency_yesterday_insufficient_information_implicit_3_distraction_tools_tool_name_scrambled,0.0,1,1,1,0.0,1,0.0,1,1,1,1,1,0.0
search_reminder_with_recency_yesterday_insufficient_information_implicit_all_tools,0.0,1,1,1,0.0,1,1,1,1,0.0,1,1,0.0
search_sender_phone_number_with_content,0.8781023829191136,0.8928004858461577,0.22596921588184324,0.3066874130783054,0.9025203115130582,0.9217163312118808,0.9217163312118808,0.8914867515758934,0.9217163312118808,0.7067557420343846,0.9217163312118808,0.7171103973638713,0.8684031464052085
search_sender_phone_number_with_content_10_distraction_tools,0.9149132662808577,0.8928004858461577,0.24999997965562232,0.2736486874546213,0.9025203115130582,0.917774817256253,0.9217163312118808,0.7283355456390971,0.7283355456390971,0.6984251152227046,0.9237438366911865,0.699206320246552,0.7679161418905553
search_sender_phone_number_with_content_3_distraction_tools,0.8624601218166525,0.8347164603860109,0.2679161418905553,0.24264272354847066,0.9025203115130582,0.9217163312118808,0.9217163312118808,0.7283355456390971,0.8734503815069485,0.6960706924616985,0.9217163312118808,0.6936453031357974,0.8904483257578941
search_sender_phone_number_with_content_3_distraction_tools_arg_description_scrambled,0.9149132662808577,0.8769737147229411,0.2207186289914562,0.21402601962281978,0.9025203115130582,0.9367902340968035,0.9217163312118808,0.8149802495575751,0.5,0.7071488109017872,0.9217163312118808,0.6931125740435251,0.9025203115130582
search_sender_phone_number_with_content_3_distraction_tools_arg_type_scrambled,0.8889111136575754,0.8889111136575754,0.2056367254145249,0.25176059292862374,0.9025203115130582,0.9217163312118808,0.9367902340968035,0.7283355456390971,0.8968502548553894,0.6939138829018516,0.9217163312118808,0.6978380544157563,0.9217163312118808
search_sender_phone_number_with_content_3_distraction_tools_tool_description_scrambled,0.8851713533656844,0.8851713533656844,0.22397694362813897,0.24499863440346956,0.917774817256253,0.9367902340968035,0.9367902340968035,0.8684031464052085,0.7403749061028746,0.7008064534719577,0.9217163312118808,0.7002290708645702,0.9149132662808577
search_sender_phone_number_with_content_3_distraction_tools_tool_name_scrambled,0.8889111136575754,0.8928004858461577,0.2271400568332134,0.23608158277080118,0.9025203115130582,0.917774817256253,0.9367902340968035,0.7283355456390971,0.9025203115130582,0.7345485418245857,0.9217163312118808,0.6859900414779887,0.908528964654779
search_sender_phone_number_with_content_all_tools,0.8815714096235379,0.8653833075432897,0.21196795878123176,0.22743658314856482,0.9025203115130582,0.8375531869888395,0.9367902340968035,0.7832581616694605,0.908528964654779,0.7278201149961199,0.9367902340968035,0.6961176319629653,0.908528964654779
send_message_with_contact_content_cellular_off,0.9266745957856302,0.9090342455736325,0.13453548032556129,0.13147678564812218,0.9156503699157542,0.9748221566586271,0.9484251274276947,0.9367251907534743,0.9266745957856302,0.8852077462235379,0.9484251274276947,0.8719046490466644,0.9683951170484018
send_message_with_contact_content_cellular_off_10_distraction_tools,0.9095094502730643,0.8953975667083743,0.1557400879358356,0.1291697002971288,0.9109148949617841,0.9748221566586271,0.9484251274276947,0.9312300609083263,0.9972823907079783,0.859772279618888,0.9484251274276947,0.8770164630431556,0.9502971775767197
send_message_with_contact_content_cellular_off_3_distraction_tools,0.9221530116951037,0.8970222482151717,0.0,0.1332780681729442,0.9198725713147438,0.9484251274276947,0.9591297351628487,0.9618719183455933,0.9654434652312798,0.5633142119137761,0.92456105859552,0.8743556512243444,0.25
send_message_with_contact_content_cellular_off_3_distraction_tools_arg_description_scrambled,0.919110804302024,0.8974399341002931,0.1326116606815175,0.12992070632078154,0.9221530116951037,0.9748221566586271,0.9644943607673232,0.9367251907534743,0.9591297351628487,0.8641677728195485,0.9271097578630623,0.8786785603516866,
send_message_with_contact_content_cellular_off_3_distraction_tools_arg_type_scrambled,0.9109148949617841,0.9000500270228803,0.0,0.12170898045920575,0.9298141404920264,0.9706467684812784,0.9591297351628487,0.75,0.9448810629752793,0.8472277724339815,0.92456105859552,0.8682138669859674,0.8944177641272294
send_message_with_contact_content_cellular_off_3_distraction_tools_tool_description_scrambled,0.9373780841040066,0.9079981610637349,0.11769764489043505,0.13068948675445993,0.9187765934944198,0.9560642614516821,0.9591297351628487,0.75,0.9654434652312798,0.8607577246639571,0.9312300609083263,0.8774825855524502,0.3701874530514373
send_message_with_contact_content_cellular_off_3_distraction_tools_tool_name_scrambled,0.926329528654298,0.9069470533046483,0.137929485620789,0.13228341854159847,0.928441460334229,0.9748221566586271,0.9706467684812784,0.9452241628789471,0.9266745957856302,0.5728734177772487,0.9233403105537178,0.8784357682583706,0.5958386154958908
send_message_with_contact_content_cellular_off_all_tools,0.9279525731469985,0.9111908997394127,0.14476744654829488,0.13228341854159847,0.9146584354664404,0.9748221566586271,0.9891163967388599,0.9367251907534743,0.9367251907534743,0.5691217412266859,0.9484251274276947,0.8761042864928557,0.928441460334229
send_message_with_contact_content_cellular_off_alt,0.9542644823273895,0.913371989657903,0.14620087963568384,0.12249931720173478,0.9427527073152816,0.9299712329709389,0.9292206900853232,0.901211815241413,0.9654434652312798,0.8637678822067845,0.9550441224682987,0.8721015928745179,0.5
send_message_with_contact_content_cellular_off_alt_10_distraction_tools,0.9209975847705064,0.9187765934944198,0.14384239171785404,0.1243556512243445,0.9322787124761023,0.9071938956021254,0.15142670814605277,0.9001107455324318,0.9205787758018819,0.8626247746320999,0.9444555568287877,0.8828323152476232,0.6507320790887119
send_message_with_contact_content_cellular_off_alt_3_distraction_tools,0.9542644823273895,0.9370142407977244,0.12249931720173478,0.1326116606815175,0.944110163181995,0.9236403919629268,0.9367251907534743,0.9299712329709389,0.9492970502796874,0.8627224592070206,0.9444555568287877,0.8772486737593423,0.659165674963186
send_message_with_contact_content_cellular_off_alt_3_distraction_tools_arg_description_scrambled,0.9558358129534716,0.9444555568287877,0.13645253559831225,0.12331059225989795,0.944110163181995,0.9476005758716225,0.9339603641828659,0.9156626569726043,0.9585660430934255,0.8469107054097446,0.9550441224682987,0.873724387683611,0.9373780841040066
send_message_with_contact_content_cellular_off_alt_3_distraction_tools_arg_type_scrambled,0.949951534097525,0.925534725930366,0.131743474960515,0.12588029646431187,0.9484251274276947,0.9100360482544285,0.14430195305627863,0.8812935191487007,0.922750196946568,0.8573650243348849,0.9550441224682987,0.8758802964643119,0.6733403105537178
send_message_with_contact_content_cellular_off_alt_3_distraction_tools_tool_description_scrambled,0.9542644823273895,0.9115153264210614,0.11856309779222102,0.12552520367815467,0.9105281808340377,0.8651646994358033,0.9342015732026043,0.9232466395566172,0.9795566346823464,0.8523086888332534,0.9637469908232149,0.8720656845296468,0.9071938956021254
send_message_with_contact_content_cellular_off_alt_3_distraction_tools_tool_name_scrambled,0.9312300609083263,0.9106407607175241,0.1284357682583705,0.11945458323166899,0.92189379051394,0.9236403919629268,0.9467986199552035,0.8954900717696455,0.9205787758018819,0.8611167498429053,0.9439138948293591,0.8854206069873576,0.9367251907534743
send_message_with_contact_content_cellular_off_alt_all_tools,0.15995131075332328,0.9166666636784278,0.14872208381682153,0.1294680205028311,0.9150836459567339,0.16355330934737525,0.15005002702288028,0.8678116559936853,0.9180551582510119,0.107113113573484,0.14718875576830634,0.8772486737593423,0.13068948675445993
send_message_with_contact_content_cellular_off_insufficient_information,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_10_distraction_tools,1,1,1,1,1,1,0.0,0.0,1,1,1,0.0,1
send_message_with_contact_content_cellular_off_insufficient_information_3_distraction_tools,1,1,1,1,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,1,1,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,0.0,0.0,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_3_distraction_tools_tool_name_scrambled,1,1,1,0.0,1,1,0.0,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_all_tools,0.0,1,1,1,0.0,1,1,1,1,1,0.0,1,0.0
send_message_with_contact_content_cellular_off_insufficient_information_alt,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_10_distraction_tools,1,1,1,1,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_3_distraction_tools,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_3_distraction_tools_arg_description_scrambled,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_3_distraction_tools_arg_type_scrambled,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_3_distraction_tools_tool_description_scrambled,1,1,1,0.0,1,0.0,1,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_3_distraction_tools_tool_name_scrambled,1,1,1,0.0,1,0.0,0.0,1,1,1,0.0,1,1
send_message_with_contact_content_cellular_off_insufficient_information_alt_all_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
send_message_with_contact_content_cellular_off_multiple_user_turn,0.9370142407977244,0.9137963322752494,0.13482794911718335,0.12829095934959367,0.9407857048117689,0.9484251274276947,0.9326916537716449,0.9448810629752793,0.9342015732026043,0.8553663946764501,0.36603971038150457,0.8724993172017348,0.9484251274276947
send_message_with_contact_content_cellular_off_multiple_user_turn_10_distraction_tools,0.9266745957856302,0.9384868573614705,0.1450024558375197,0.12170898045920575,0.952740067560774,0.951526023504334,0.9326916537716449,0.9795566346823464,0.9159863773944332,0.8731057596075895,0.756401539994344,0.8432816914671868,0.9290463493847845
send_message_with_contact_content_cellular_off_multiple_user_turn_3_distraction_tools,0.9384868573614705,0.9352364328074019,0.14620087963568384,0.11735846181681536,0.9552257381593371,0.9312300609083263,0.9484251274276947,0.9367251907534743,0.9146584354664404,0.8696361303794324,0.9444555568287877,0.62163813023671,0.9342015732026043
send_message_with_contact_content_cellular_off_multiple_user_turn_3_distraction_tools_arg_description_scrambled,0.925534725930366,0.9146584354664404,0.176329528654298,0.12202265888184133,0.9537905485860648,0.9209975847705064,0.9043394745711022,0.9484251274276947,0.9159863773944332,0.5881755025899823,0.9484251274276947,0.8790708712334355,0.6966211647672285
send_message_with_contact_content_cellular_off_multiple_user_turn_3_distraction_tools_arg_type_scrambled,0.9355865959147017,0.9244237157838159,0.12966843404022202,0.13608473896666848,0.941978146603068,0.9058829729153685,0.9400069789590113,0.9342015732026043,0.7164095905789625,0.8522291358598579,0.6528553497461671,0.8614804737680861,0.9448810629752793
send_message_with_contact_content_cellular_off_multiple_user_turn_3_distraction_tools_tool_description_scrambled,0.925534725930366,0.9222833293220769,0.1619021228971021,0.12093864905327022,0.9258169358547539,0.9505361884184568,0.9326916537716449,0.9654434652312798,0.9159863773944332,0.8505780383297348,0.9771400708044395,0.8671903173602601,0.9432009676987992
send_message_with_contact_content_cellular_off_multiple_user_turn_3_distraction_tools_tool_name_scrambled,0.9244237157838159,0.9352364328074019,0.1385492039356427,0.11735846181681536,0.9342015732026043,0.9484251274276947,0.9326916537716449,0.9422202378246679,0.9037389288050518,0.8584495928622241,0.6696510955655308,0.8825175436898481,
send_message_with_contact_content_cellular_off_multiple_user_turn_all_tools,0.9342015732026043,0.9362949533846303,0.15494951450631012,0.13068948675445993,0.9512601557565291,0.9209975847705064,0.9326916537716449,0.9422202378246679,0.9266745957856302,0.8860238206514456,0.6543394745711022,0.8758802964643119,
send_message_with_contact_content_cellular_off_multiple_user_turn_alt,0.9448810629752793,0.925534725930366,0.1427185777972903,0.12588029646431187,0.9328569841146022,0.9484251274276947,0.951526023504334,0.9367251907534743,0.9290463493847845,0.8650885253941576,0.7733683225610458,0.8628401261410277,0.9621518043942844
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_10_distraction_tools,0.9244237157838159,0.9069885628040597,0.14057210788358201,0.12448345332387019,0.6842015732026043,0.9706467684812784,0.9326916537716449,0.9367251907534743,0.9342015732026043,0.8604674032788457,0.6984251274276947,0.867853122940198,0.9298141404920264
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_3_distraction_tools,0.9448810629752793,0.9355865959147017,0.13007301951591088,0.11945458323166899,0.9355865959147017,0.6709975847705064,0.9484251274276947,0.9585660430934255,0.9355865959147017,0.8772063283333024,0.9795566346823464,0.8820123418771543,0.9608581656059404
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_3_distraction_tools_arg_description_scrambled,0.9390511914595567,0.925534725930366,0.13030282866701157,0.12588029646431187,0.9315508227215741,0.7730596501937483,0.9531513042537921,0.8724993172017348,0.9162571604840242,0.636141064550869,0.9444555568287877,0.8731614896309923,0.952740067560774
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_3_distraction_tools_arg_type_scrambled,0.9400069789590113,0.925534725930366,0.15142670814605277,0.12331059225989795,0.9432009676987992,0.9484251274276947,0.9342015732026043,0.9795566346823464,0.9498225351338304,0.8597078288004051,0.9795566346823464,0.8791697002971288,0.9384868573614705
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_3_distraction_tools_tool_description_scrambled,0.9432009676987992,0.925534725930366,0.15870163453065778,0.10869663866022192,0.9432009676987992,0.6709975847705064,0.6543394745711022,0.9367251907534743,0.8992476069241127,0.574566002687773,0.6714560273024095,0.8603233785506896,
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_3_distraction_tools_tool_name_scrambled,0.9384868573614705,0.9266745957856302,0.1619021228971021,0.12499998982781116,0.9328569841146022,0.9654434652312798,0.9469442875374467,0.9367251907534743,0.9179198436870261,0.8701874530514373,0.7822596391093077,0.8880936627209992,0.3987220838168215
send_message_with_contact_content_cellular_off_multiple_user_turn_alt_all_tools,0.9342015732026043,0.9165086803323587,0.0,0.12372438768361109,0.9353316707697727,0.9505361884184568,0.9531513042537921,0.803322221179771,0.9088248557511681,0.8599665672292239,0.9574566331404288,0.331738829196914,0.9400069789590113
send_message_with_phone_number_and_content,0.8624601218166525,0.8706633415395454,0.2924017592713677,0.21129928122624644,0.8596282809840528,0.9412935369625568,0.9508898690411897,0.8086789491422043,0.9581301629513813,0.7909174705160991,0.9367902340968035,0.6897373938640052,0.9300693056496312
send_message_with_phone_number_and_content_10_distraction_tools,0.9072984405454547,0.8684031464052085,0.24828760831300686,0.2434179609184115,0.8624601218166525,0.9100882449365975,0.9320421290094674,0.8086789491422043,0.8499513939012934,0.7887463519819939,0.9149132662808577,0.7781647681981998,0.8404885635597742
send_message_with_phone_number_and_content_3_distraction_tools,0.856882920668458,0.8684031464052085,0.38822032636399,0.24999997965562232,0.8624601218166525,0.9054801351215481,0.9367902340968035,0.8086789491422043,0.856882920668458,0.7769474014861066,0.903052047008668,0.7504019184832011,0.8910133724383875
send_message_with_phone_number_and_content_3_distraction_tools_arg_description_scrambled,0.8935972399104071,0.89990306819505,0.3313007398315084,0.24999997965562232,0.874028481595449,0.9054801351215481,0.9320421290094674,0.8086789491422043,0.8684031464052085,0.7806652591290248,0.9367902340968035,0.7134693852955755,0.9265089627484544
send_message_with_phone_number_and_content_3_distraction_tools_arg_type_scrambled,0.8596282809840528,0.8938885750748936,0.36840314640520855,0.34108802783258596,0.8864019353975985,0.8516338717095078,0.9459884990500506,0.8086789491422043,0.8684031464052085,0.7453692869528801,0.9367902340968035,0.763322370579498,0.8800139579180227
send_message_with_phone_number_and_content_3_distraction_tools_tool_description_scrambled,0.8715253533720203,0.8831547017108202,0.23818957059275397,0.23890916646333799,0.8747561682080132,0.9508898690411897,0.954280141608879,0.8086789491422043,0.8086789491422043,0.7377619375990614,0.9412935369625568,0.7648185629918159,0.8149802495575751
send_message_with_phone_number_and_content_3_distraction_tools_tool_name_scrambled,0.8624601218166525,0.8516338717095078,0.39990306819505,0.22833554563909705,0.8769737147229411,0.9100882449365975,0.9508898690411897,0.8086789491422043,0.8375531869888395,0.7639167912820289,0.903052047008668,0.7663493338759618,0.8028534162921055
send_message_with_phone_number_and_content_all_tools,0.8624601218166525,0.8542195157261246,0.0,0.2662204229922727,0.8769737147229411,0.917132086186851,0.9591132693646929,0.5,0.8684031464052085,0.7757510748970161,0.9367902340968035,0.7524511185307695,0.8347164603860109
turn_on_cellular_low_battery_mode,0.8616011728475784,0.8207469338292439,0.16784039528574915,0.16496585024481478,0.9122687642701391,0.9578601560645357,0.9070415914067887,0.9070415914067887,0.8638165286935533,0.8049710747575546,0.9912239622121795,0.7769334308493471,0.9478108874745872
turn_on_cellular_low_battery_mode_10_distraction_tools,0.8388929337295051,0.834210536872896,0.0,0.16784039528574915,0.8836581660217174,0.983304750543636,0.8836581660217174,0.9070415914067887,0.8862112472885872,0.3963149479599097,0.9912239622121795,0.8090411639252616,0.8812198599490455
turn_on_cellular_low_battery_mode_3_distraction_tools,0.8351065064755868,0.8409193156726132,0.1264148873093239,0.0,0.9350135410087055,0.9390193097698526,0.9350135410087055,0.9070415914067887,0.8812198599490455,0.7954673089948399,0.9912239622121795,0.7767676154075643,0.5831707788053421
turn_on_cellular_low_battery_mode_3_distraction_tools_arg_description_scrambled,0.8388929337295051,0.8102956317993512,0.20316419971307095,0.15222369709273137,0.9150599378461738,0.9390193097698526,0.9312335032369262,0.9150599378461738,0.8711249420522037,0.7865427505727994,0.9122687642701391,0.7863113277867605,0.8936590423731827
turn_on_cellular_low_battery_mode_3_distraction_tools_arg_type_scrambled,0.834210536872896,0.8388929337295051,0.17710975366349765,0.16496585024481478,0.9242679569317324,0.9083067478777683,0.9350135410087055,0.9122687642701391,0.8812198599490455,0.4164507670851337,0.9912239622121795,0.7919527897360633,0.5391192994281362
turn_on_cellular_low_battery_mode_3_distraction_tools_tool_description_scrambled,0.8188903637593979,0.8201180338588768,0.142374497258595,0.15222369709273137,0.8836581660217174,0.4820961960374657,0.9350135410087055,0.9526591476897642,0.9165041121386754,0.7953026020584685,0.9432755108539052,0.7779497641877008,0.9165041121386754
turn_on_cellular_low_battery_mode_3_distraction_tools_tool_name_scrambled,0.8430445580554645,0.8430445580554645,0.16227864061227434,0.16176181569898043,0.9179824764819607,0.87665349970505,0.9350135410087055,0.8388929337295051,0.8574523669545916,0.7994126119370617,0.9478108874745872,0.7836663829963681,0.8977870807382904
turn_on_cellular_low_battery_mode_all_tools,0.8584565222904721,0.8555054411129737,0.14362896513268456,0.15879304706183597,0.87665349970505,0.8946634463606752,0.9350135410087055,0.8711249420522037,0.8836581660217174,0.8240543885138675,0.9912239622121795,0.7905084459671007,0.8476278305175926
turn_on_cellular_low_battery_mode_implicit,0.825939444308892,0.828121536197774,0.11721128568903079,0.15103440158819023,0.889810973590674,0.9122687642701391,0.5036243020514997,0.8518377368213214,0.8649627784224286,,0.8704737996615561,0.7887929600721182,0.3333333333333333
turn_on_cellular_low_battery_mode_implicit_10_distraction_tools,0.807532854150831,0.808430116102266,0.12331701330183155,0.16843983980892005,0.8284284823656471,0.9478108874745872,0.8724526327614696,0.8351065064755868,0.8476278305175926,0.8240543885138675,0.9179824764819607,0.7856276305420714,0.18344039409784715
turn_on_cellular_low_battery_mode_implicit_3_distraction_tools,0.8041575050400208,0.7930815539759907,0.15283260096225304,0.15879304706183597,0.8862112472885872,0.8788875666175814,0.8632532454670575,0.8536356260187401,0.8333333197704148,0.79598750373782,0.8888888849045703,0.7726348729315822,0.8284284823656471
turn_on_cellular_low_battery_mode_implicit_3_distraction_tools_arg_description_scrambled,0.8261815071725765,0.8316325169114814,0.142374497258595,0.1573877218472008,0.8254597137285026,0.8711249420522037,0.8240543885138675,0.8616011728475784,0.8584565222904721,0.7606431721072084,0.9242679569317324,0.7713880711302886,0.9259407424383835
turn_on_cellular_low_battery_mode_implicit_3_distraction_tools_arg_type_scrambled,0.7982681942975915,0.7932736793980962,0.13871850302012362,0.15222369709273137,0.8501070607645138,0.8284284823656471,0.868568944194737,0.8661361490523402,0.8468306345449256,0.7794743809368091,0.1722262670628384,0.7630420355547392,0.8409193156726132
turn_on_cellular_low_battery_mode_implicit_3_distraction_tools_tool_description_scrambled,0.796303696578642,0.8321917388753378,0.13617631046990292,0.15879304706183597,0.8284284823656471,0.5221721077796403,0.9179824764819607,0.889810973590674,0.9150599378461738,0.8129437717338734,0.8888888849045703,0.7734999563524839,0.8409193156726132
turn_on_cellular_low_battery_mode_implicit_3_distraction_tools_tool_name_scrambled,0.8177010682548569,0.8045618871538219,0.12384177930043404,0.15345136719221017,0.8518377368213214,0.9478108874745872,0.8518377368213214,0.8649627784224286,0.8316325169114814,0.7918605337096615,0.9150599378461738,0.7753187505283674,0.46052379285740214
turn_on_cellular_low_battery_mode_implicit_all_tools,0.8213862805086728,0.8025860382075928,0.122461804789536,0.14362896513268456,0.8661361490523402,0.5371404663282228,0.8704737996615561,0.927657834383929,0.8724526327614696,0.41766674571649837,0.8917021246592264,0.786775976432014,0.18883877444630703
turn_on_location_low_battery_mode,0.8704737996615561,0.8107776099278748,0.1530377516025331,0.15647794908908716,0.4799554229722985,0.8616011728475784,0.8388929337295051,0.9165041121386754,0.8638165286935533,0.7589782705460184,0.9312335032369262,0.7929859369280678,0.9390193097698526
turn_on_location_low_battery_mode_10_distraction_tools,0.836957635384833,0.8351065064755868,0.15927277764222533,0.15879304706183597,0.8745106305538246,0.983304750543636,0.8862112472885872,0.9165041121386754,0.8888888849045703,0.801826698022806,0.9083067478777683,0.7791843909775865,0.8527279925016469
turn_on_location_low_battery_mode_3_distraction_tools,0.8616011728475784,0.8246105261708551,0.15951484050590992,0.15283260096225304,0.9179824764819607,0.983304750543636,0.9312335032369262,0.868568944194737,0.8430445580554645,0.8081284880842681,0.8862112472885872,0.7797305996542491,0.8649627784224286
turn_on_location_low_battery_mode_3_distraction_tools_arg_description_scrambled,0.8888888849045703,0.8201180338588768,0.19829611175576203,0.16496585024481478,0.9350135410087055,0.904588613778972,0.9526591476897642,0.8936590423731827,0.8574523669545916,0.7871055637934883,0.9720867753009209,,0.8584565222904721
